what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1364327830863
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1364327830863
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1364327830863
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1364327830863
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1364327830863
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1364327830863
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1364327830863
started,bundle,org.lejos.nxt.ldt,0.9.0.201202141552,"org.lejos.nxt.ldt",1364327830863
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1364327830863
os,sysinfo,,,"win32",1364327830863
arch,sysinfo,,,"x86",1364327830863
ws,sysinfo,,,"win32",1364327830863
locale,sysinfo,,,"en_US",1364327830863
processors,sysinfo,,,"4",1364327830863
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1364327830863
java.runtime.version,sysinfo,,,"1.7.0_05-b05",1364327830863
java.specification.name,sysinfo,,,"Java Platform API Specification",1364327830863
java.specification.vendor,sysinfo,,,"Oracle Corporation",1364327830863
java.specification.version,sysinfo,,,"1.7",1364327830863
java.vendor,sysinfo,,,"Oracle Corporation",1364327830863
java.version,sysinfo,,,"1.7.0_05",1364327830863
java.vm.info,sysinfo,,,"mixed mode, sharing",1364327830863
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1364327830863
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1364327830863
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1364327830863
java.vm.specification.version,sysinfo,,,"1.7",1364327830863
java.vm.vendor,sysinfo,,,"Oracle Corporation",1364327830863
java.vm.version,sysinfo,,,"23.1-b03",1364327830863
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1364327831690
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364327832143
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364327838523
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364327842111
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364327843702
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364327843765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1364327950484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364327950874
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364327953557
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364327965647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364327965694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1364327968237
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364327968284
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364327968346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1364328954941
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1364328971009
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364329035141
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1364329041381
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1364329050460
